DEPTH,GR,NPHI,RHOB,RT,vcl,phie,phit
3437.5,34.78,0.31,2.12,1.89,0.05,0.33,0.32
3438.0,34.11,0.31,2.12,1.91,0.05,0.33,0.32
3438.5,33.23,0.31,2.12,1.92,0.04,0.33,0.32
3439.0,32.45,0.3,2.12,1.92,0.03,0.34,0.31
3439.5,31.95,0.3,2.12,1.92,0.03,0.34,0.31
3440.0,31.85,0.3,2.12,1.91,0.03,0.34,0.31
3440.5,31.8,0.3,2.12,1.88,0.03,0.34,0.31
3441.0,31.27,0.3,2.13,1.85,0.02,0.33,0.31
3441.5,30.48,0.3,2.12,1.81,0.02,0.34,0.31
3442.0,29.72,0.29,2.11,1.79,0.01,0.36,0.31
3442.5,28.94,0.3,2.11,1.76,0.01,0.35,0.32
3443.0,28.48,0.3,2.1,1.73,0.0,0.36,0.32
3443.5,28.28,0.3,2.1,1.71,0.0,0.36,0.32
3444.0,28.1,0.3,2.1,1.7,0.0,0.36,0.32
3444.5,27.57,0.31,2.1,1.72,0.0,0.35,0.32
3445.0,27.0,0.31,2.1,1.75,0.0,0.35,0.32
3445.5,26.57,0.31,2.1,1.79,0.0,0.35,0.32
3446.0,26.77,0.3,2.1,1.84,0.0,0.36,0.32
3446.5,27.4,0.3,2.1,1.88,0.0,0.36,0.32
3447.0,28.38,0.3,2.1,1.93,0.0,0.36,0.32
3447.5,29.82,0.3,2.1,1.99,0.02,0.36,0.32
3448.0,31.5,0.31,2.11,2.04,0.03,0.34,0.32
3448.5,33.9,0.31,2.12,2.09,0.05,0.33,0.32
3449.0,36.1,0.32,2.14,2.14,0.07,0.3,0.31
3449.5,38.0,0.33,2.18,2.18,0.09,0.24,0.3
3450.0,42.65,0.34,2.23,2.22,0.12,0.18,0.28
3450.5,46.78,0.34,2.25,2.24,0.16,0.16,0.27
3451.0,51.72,0.34,2.25,2.26,0.21,0.17,0.28
3451.5,56.23,0.35,2.24,2.29,0.25,0.18,0.29
3452.0,61.71,0.36,2.23,2.31,0.28,0.18,0.29
3452.5,65.15,0.37,2.24,2.33,0.32,0.16,0.29
3453.0,68.9,0.37,2.25,2.35,0.35,0.15,0.29
3453.5,70.45,0.36,2.24,2.37,0.36,0.17,0.29
3454.0,70.34,0.37,2.23,2.37,0.35,0.17,0.29
3454.5,70.06,0.37,2.23,2.35,0.35,0.17,0.29
3455.0,70.13,0.36,2.23,2.33,0.35,0.18,0.29
3455.5,70.14,0.35,2.23,2.3,0.36,0.19,0.29
3456.0,69.28,0.35,2.22,2.26,0.36,0.2,0.29
3456.5,67.72,0.35,2.21,2.21,0.34,0.22,0.3
3457.0,65.94,0.34,2.19,2.17,0.34,0.24,0.3
3457.5,64.25,0.35,2.2,2.12,0.33,0.22,0.3
3458.0,62.19,0.35,2.2,2.1,0.32,0.22,0.3
3458.5,60.94,0.35,2.2,2.1,0.31,0.22,0.3
3459.0,60.57,0.36,2.2,2.1,0.31,0.21,0.3
3459.5,60.62,0.36,2.2,2.1,0.31,0.21,0.3
3460.0,60.6,0.36,2.2,2.09,0.31,0.21,0.3
3460.5,60.39,0.36,2.2,2.08,0.31,0.21,0.3
3461.0,60.13,0.36,2.19,2.09,0.31,0.23,0.31
3461.5,59.75,0.36,2.17,2.1,0.3,0.24,0.31
3462.0,59.02,0.35,2.16,2.1,0.29,0.26,0.32
3462.5,58.67,0.34,2.15,2.1,0.29,0.28,0.32
3463.0,58.7,0.34,2.15,2.11,0.29,0.28,0.32
3463.5,59.21,0.34,2.15,2.11,0.3,0.28,0.32
3464.0,59.96,0.34,2.16,2.12,0.31,0.27,0.31
3464.5,61.06,0.34,2.16,2.14,0.32,0.27,0.31
3465.0,62.08,0.33,2.16,2.16,0.33,0.27,0.31
3465.5,62.84,0.33,2.16,2.18,0.34,0.27,0.31
3466.0,63.84,0.33,2.16,2.2,0.34,0.27,0.31
3466.5,64.45,0.32,2.17,2.21,0.35,0.27,0.3
3467.0,65.27,0.32,2.18,2.19,0.36,0.25,0.29
3467.5,66.3,0.31,2.2,2.17,0.37,0.25,0.28
3468.0,67.4,0.31,2.21,2.14,0.38,0.24,0.28
3468.5,68.7,0.32,2.22,2.12,0.39,0.21,0.28
3469.0,69.78,0.32,2.23,2.09,0.4,0.21,0.28
3469.5,70.92,0.33,2.23,2.05,0.41,0.2,0.28
3470.0,72.28,0.34,2.27,2.01,0.42,0.15,0.26
3470.5,74.64,0.34,2.29,1.97,0.45,0.14,0.26
3471.0,77.14,0.34,2.3,1.93,0.47,0.12,0.26
3471.5,80.67,0.35,2.3,1.9,0.51,0.12,0.26
3472.0,84.43,0.35,2.3,1.87,0.55,0.12,0.26
3472.5,87.21,0.36,2.3,1.83,0.57,0.11,0.26
3473.0,87.45,0.37,2.3,1.8,0.57,0.1,0.26
3473.5,87.24,0.38,2.3,1.77,0.57,0.1,0.27
3474.0,87.08,0.39,2.3,1.75,0.56,0.09,0.27
3474.5,86.88,0.39,2.29,1.74,0.56,0.1,0.28
3475.0,86.71,0.39,2.28,1.73,0.56,0.11,0.28
3475.5,87.04,0.38,2.27,1.74,0.56,0.14,0.28
3476.0,88.0,0.38,2.25,1.74,0.58,0.15,0.29
3476.5,89.14,0.39,2.25,1.75,0.59,0.14,0.29
3477.0,89.87,0.39,2.25,1.78,0.59,0.14,0.29
3477.5,89.93,0.39,2.25,1.81,0.59,0.14,0.29
3478.0,89.25,0.39,2.25,1.83,0.58,0.14,0.29
3478.5,88.7,0.39,2.25,1.86,0.58,0.14,0.29
3479.0,88.4,0.39,2.26,1.87,0.58,0.13,0.29
3479.5,88.34,0.39,2.28,1.87,0.58,0.11,0.28
3480.0,88.32,0.38,2.29,1.85,0.58,0.11,0.27
3480.5,87.99,0.38,2.3,1.83,0.57,0.1,0.27
3481.0,87.32,0.38,2.31,1.81,0.56,0.09,0.26
3481.5,87.07,0.37,2.31,1.79,0.56,0.08,0.26
3482.0,86.91,0.37,2.31,1.75,0.56,0.09,0.26
3482.5,86.44,0.38,2.3,1.73,0.56,0.1,0.27
3483.0,86.77,0.38,2.29,1.69,0.56,0.11,0.27
3483.5,87.65,0.39,2.29,1.67,0.57,0.1,0.28
3484.0,88.55,0.39,2.29,1.65,0.58,0.1,0.28
3484.5,88.92,0.39,2.29,1.64,0.58,0.1,0.28
3485.0,89.83,0.39,2.29,1.65,0.59,0.1,0.28
3485.5,91.2,0.38,2.28,1.67,0.61,0.12,0.28
3486.0,92.82,0.38,2.27,1.7,0.62,0.14,0.28
3486.5,95.19,0.39,2.25,1.74,0.64,0.14,0.29
3487.0,97.18,0.4,2.26,1.8,0.67,0.12,0.29
3487.5,99.73,0.4,2.27,1.85,0.69,0.12,0.29
3488.0,101.86,0.41,2.28,1.91,0.71,0.09,0.28
3488.5,104.67,0.41,2.28,1.95,0.74,0.1,0.29
3489.0,107.59,0.41,2.26,1.98,0.77,0.11,0.29
3489.5,109.7,0.41,2.18,2.02,0.78,0.22,0.34
3490.0,111.76,0.41,2.11,2.06,0.81,0.28,0.36
3490.5,114.83,0.41,2.06,2.1,0.84,0.34,0.38
3491.0,118.31,0.42,2.02,2.14,0.87,0.37,0.4
3491.5,121.53,0.43,1.99,2.18,0.9,0.38,0.42
3492.0,125.63,0.46,2.0,2.23,0.94,0.34,0.41
3492.5,131.25,0.46,2.03,2.28,0.99,0.3,0.4
3493.0,137.46,0.46,2.01,2.33,1.0,0.35,0.42
3493.5,145.6,0.46,1.96,2.38,1.0,0.4,0.44
3494.0,153.8,0.46,1.92,2.39,1.0,0.45,0.46
3494.5,158.55,0.47,1.85,2.37,1.0,0.51,0.49
3495.0,160.23,0.48,1.8,2.33,1.0,0.56,0.52
3495.5,159.59,0.49,1.76,2.29,1.0,0.58,0.53
3496.0,155.3,0.49,1.74,2.23,1.0,0.6,0.53
3496.5,144.78,0.48,1.73,2.16,1.0,0.63,0.54
3497.0,135.08,0.47,1.76,2.1,1.0,0.6,0.52
3497.5,119.68,0.44,1.95,2.03,0.84,0.36,0.41
3498.0,106.24,0.42,2.1,1.97,0.74,0.24,0.34
3498.5,96.11,0.38,2.23,1.92,0.64,0.12,0.28
3499.0,89.56,0.34,2.33,1.91,0.58,0.08,0.23
3499.5,85.76,0.3,2.34,1.94,0.54,0.11,0.22
3500.0,84.85,0.28,2.35,1.97,0.54,0.12,0.21
3500.5,85.54,0.27,2.34,2.01,0.55,0.13,0.22
3501.0,88.57,0.27,2.33,2.05,0.58,0.15,0.22
3501.5,93.46,0.28,2.3,2.11,0.63,0.16,0.24
3502.0,96.81,0.29,2.3,2.2,0.67,0.16,0.24
3502.5,101.15,0.3,2.3,2.29,0.71,0.15,0.24
3503.0,105.27,0.31,2.3,2.36,0.75,0.14,0.25
3503.5,109.07,0.31,2.3,2.44,0.78,0.15,0.25
3504.0,110.59,0.32,2.31,2.52,0.8,0.12,0.24
3504.5,110.34,0.32,2.33,2.57,0.79,0.1,0.23
3505.0,106.75,0.31,2.32,2.61,0.75,0.12,0.24
3505.5,101.05,0.28,2.31,2.64,0.68,0.15,0.23
3506.0,95.12,0.27,2.3,2.64,0.62,0.19,0.23
3506.5,90.08,0.24,2.29,2.62,0.58,0.2,0.23
3507.0,85.9,0.23,2.31,2.56,0.55,0.19,0.21
3507.5,82.85,0.23,2.32,2.5,0.52,0.17,0.21
3508.0,79.5,0.22,2.34,2.45,0.49,0.16,0.2
3508.5,76.69,0.21,2.35,2.4,0.46,0.16,0.19
3509.0,73.78,0.21,2.35,2.36,0.43,0.16,0.19
3509.5,71.87,0.22,2.36,2.32,0.41,0.14,0.19
3510.0,71.4,0.23,2.37,2.28,0.41,0.12,0.19
3510.5,72.6,0.25,2.36,2.22,0.43,0.12,0.2
3511.0,73.98,0.27,2.36,2.17,0.44,0.11,0.21
3511.5,74.94,0.29,2.35,2.09,0.45,0.11,0.22
3512.0,75.13,0.3,2.36,2.02,0.45,0.09,0.22
3512.5,75.16,0.3,2.37,1.96,0.45,0.07,0.21
3513.0,75.14,0.31,2.39,1.9,0.45,0.05,0.21
3513.5,75.14,0.31,2.4,1.84,0.45,0.03,0.2
3514.0,75.41,0.31,2.39,1.78,0.45,0.05,0.21
3514.5,76.48,0.31,2.37,1.73,0.46,0.07,0.22
3515.0,78.43,0.31,2.36,1.7,0.48,0.08,0.22
3515.5,80.91,0.32,2.35,1.67,0.51,0.1,0.23
3516.0,82.89,0.33,2.34,1.65,0.53,0.09,0.24
3516.5,84.39,0.33,2.34,1.63,0.55,0.09,0.24
3517.0,84.88,0.34,2.34,1.62,0.55,0.08,0.24
3517.5,84.27,0.35,2.34,1.62,0.54,0.08,0.24
3518.0,83.38,0.36,2.34,1.62,0.53,0.07,0.25
3518.5,82.45,0.37,2.34,1.62,0.52,0.06,0.25
3519.0,82.46,0.38,2.31,1.61,0.52,0.1,0.27
3519.5,83.73,0.38,2.3,1.62,0.54,0.1,0.27
3520.0,85.11,0.38,2.29,1.62,0.55,0.12,0.28
3520.5,86.82,0.38,2.28,1.62,0.56,0.12,0.28
3521.0,87.57,0.37,2.28,1.62,0.57,0.13,0.27
3521.5,87.52,0.37,2.27,1.62,0.57,0.14,0.28
3522.0,86.72,0.37,2.26,1.62,0.56,0.15,0.28
3522.5,85.31,0.38,2.25,1.62,0.54,0.15,0.29
3523.0,84.84,0.38,2.25,1.63,0.54,0.15,0.29
3523.5,85.19,0.38,2.27,1.64,0.55,0.13,0.28
3524.0,85.75,0.38,2.28,1.65,0.55,0.12,0.28
3524.5,86.18,0.38,2.29,1.65,0.56,0.11,0.27
3525.0,86.54,0.39,2.28,1.65,0.56,0.12,0.28
3525.5,86.87,0.39,2.27,1.67,0.56,0.14,0.29
3526.0,86.92,0.4,2.29,1.69,0.56,0.09,0.28
3526.5,86.62,0.4,2.3,1.72,0.56,0.09,0.28
3527.0,86.27,0.41,2.3,1.74,0.56,0.08,0.28
3527.5,86.08,0.4,2.3,1.75,0.56,0.09,0.28
3528.0,85.84,0.4,2.3,1.75,0.55,0.09,0.28
3528.5,85.51,0.4,2.3,1.75,0.55,0.09,0.28
3529.0,85.3,0.39,2.31,1.75,0.55,0.08,0.27
3529.5,84.95,0.38,2.3,1.74,0.55,0.1,0.27
3530.0,84.23,0.36,2.29,1.74,0.54,0.13,0.27
3530.5,83.19,0.35,2.28,1.73,0.52,0.14,0.27
3531.0,82.52,0.35,2.28,1.72,0.52,0.14,0.27
3531.5,82.27,0.35,2.28,1.71,0.52,0.14,0.27
3532.0,81.7,0.34,2.27,1.7,0.51,0.16,0.27
3532.5,81.58,0.35,2.27,1.69,0.51,0.15,0.27
3533.0,82.59,0.36,2.26,1.68,0.52,0.16,0.28
3533.5,84.34,0.37,2.25,1.67,0.54,0.16,0.28
3534.0,85.33,0.38,2.25,1.66,0.55,0.15,0.29
3534.5,86.05,0.37,2.24,1.65,0.56,0.17,0.29
3535.0,86.3,0.37,2.25,1.65,0.56,0.16,0.28
3535.5,85.8,0.37,2.25,1.65,0.55,0.15,0.28
3536.0,84.88,0.38,2.25,1.65,0.54,0.15,0.29
3536.5,84.03,0.38,2.25,1.65,0.53,0.15,0.29
3537.0,83.68,0.39,2.25,1.65,0.53,0.15,0.29
3537.5,83.39,0.39,2.25,1.64,0.53,0.15,0.29
3538.0,82.91,0.39,2.25,1.64,0.52,0.15,0.29
3538.5,82.45,0.39,2.25,1.64,0.52,0.15,0.29
3539.0,81.88,0.39,2.25,1.64,0.51,0.15,0.29
3539.5,81.45,0.39,2.25,1.64,0.51,0.15,0.29
3540.0,81.22,0.4,2.26,1.65,0.51,0.13,0.29
3540.5,81.29,0.4,2.26,1.65,0.51,0.13,0.29
3541.0,81.57,0.41,2.25,1.65,0.51,0.13,0.3
3541.5,82.27,0.42,2.24,1.66,0.52,0.14,0.31
3542.0,83.3,0.42,2.24,1.66,0.53,0.14,0.31
3542.5,84.24,0.42,2.26,1.67,0.54,0.11,0.29
3543.0,84.94,0.42,2.28,1.67,0.55,0.1,0.29
3543.5,84.7,0.42,2.29,1.68,0.54,0.09,0.29
3544.0,83.59,0.41,2.3,1.68,0.53,0.08,0.28
3544.5,82.77,0.41,2.31,1.68,0.52,0.07,0.27
3545.0,82.34,0.41,2.31,1.67,0.52,0.07,0.27
3545.5,82.35,0.42,2.31,1.66,0.52,0.07,0.28
3546.0,83.62,0.42,2.3,1.65,0.53,0.08,0.28
3546.5,84.72,0.42,2.31,1.65,0.54,0.07,0.28
3547.0,85.54,0.42,2.32,1.65,0.55,0.06,0.27
3547.5,86.07,0.41,2.33,1.65,0.56,0.05,0.27
3548.0,85.22,0.4,2.34,1.66,0.55,0.05,0.26
3548.5,83.9,0.4,2.34,1.66,0.53,0.05,0.26
3549.0,83.5,0.4,2.35,1.66,0.53,0.04,0.26
3549.5,84.51,0.4,2.34,1.67,0.54,0.05,0.26
3550.0,86.57,0.4,2.34,1.68,0.56,0.05,0.26
3550.5,87.71,0.4,2.34,1.71,0.57,0.05,0.26
3551.0,87.9,0.39,2.33,1.73,0.57,0.06,0.26
3551.5,88.0,0.38,2.33,1.76,0.57,0.07,0.26
3552.0,88.68,0.38,2.32,1.8,0.58,0.08,0.26
3552.5,89.27,0.38,2.32,1.85,0.59,0.08,0.26
3553.0,88.68,0.38,2.31,1.88,0.58,0.09,0.26
3553.5,87.87,0.39,2.31,1.92,0.57,0.08,0.27
3554.0,87.71,0.39,2.31,1.97,0.57,0.08,0.27
3554.5,87.08,0.4,2.31,2.02,0.56,0.08,0.27
3555.0,86.12,0.4,2.3,2.09,0.55,0.09,0.28
3555.5,84.71,0.39,2.28,2.14,0.54,0.12,0.28
3556.0,83.42,0.38,2.27,2.18,0.52,0.14,0.28
3556.5,83.62,0.38,2.25,2.27,0.53,0.15,0.29
3557.0,84.37,0.37,2.23,2.34,0.54,0.18,0.29
3557.5,85.89,0.37,2.21,2.4,0.56,0.2,0.3
3558.0,87.64,0.36,2.17,2.46,0.58,0.26,0.32
3558.5,87.15,0.36,2.14,2.5,0.57,0.28,0.33
3559.0,84.53,0.36,2.12,2.49,0.53,0.3,0.34
3559.5,80.48,0.36,2.09,2.46,0.49,0.32,0.35
3560.0,76.58,0.35,2.08,2.39,0.46,0.35,0.35
3560.5,72.87,0.34,2.08,2.31,0.43,0.35,0.34
3561.0,69.89,0.33,2.1,2.26,0.39,0.33,0.33
3561.5,65.66,0.31,2.14,2.19,0.35,0.3,0.3
3562.0,63.14,0.29,2.18,2.16,0.33,0.28,0.28
3562.5,60.79,0.28,2.21,2.17,0.31,0.24,0.26
3563.0,60.37,0.29,2.22,2.22,0.31,0.25,0.27
3563.5,61.38,0.29,2.21,2.29,0.32,0.26,0.27
3564.0,63.18,0.3,2.2,2.36,0.34,0.26,0.28
3564.5,64.88,0.31,2.19,2.44,0.36,0.27,0.29
3565.0,66.54,0.32,2.19,2.52,0.37,0.26,0.29
3565.5,67.82,0.33,2.19,2.6,0.38,0.26,0.29
3566.0,68.93,0.33,2.2,2.7,0.39,0.25,0.29
3566.5,69.53,0.34,2.21,2.77,0.4,0.24,0.29
3567.0,70.07,0.33,2.21,2.82,0.4,0.24,0.28
3567.5,70.45,0.33,2.21,2.82,0.41,0.24,0.28
3568.0,70.76,0.33,2.22,2.81,0.41,0.23,0.28
3568.5,70.81,0.32,2.23,2.83,0.41,0.22,0.27
3569.0,70.54,0.32,2.24,2.89,0.41,0.22,0.27
3569.5,69.92,0.31,2.24,2.97,0.4,0.22,0.27
3570.0,68.68,0.31,2.23,3.04,0.39,0.23,0.27
3570.5,66.88,0.31,2.22,3.1,0.37,0.24,0.28
3571.0,64.61,0.3,2.22,3.14,0.34,0.24,0.27
3571.5,61.09,0.3,2.22,3.16,0.31,0.24,0.27
3572.0,58.26,0.31,2.22,3.21,0.28,0.24,0.28
3572.5,55.74,0.32,2.24,3.27,0.26,0.22,0.27
3573.0,53.96,0.33,2.26,3.34,0.24,0.19,0.26
3573.5,53.07,0.34,2.27,3.4,0.24,0.18,0.26
3574.0,52.05,0.35,2.27,3.5,0.23,0.18,0.26
3574.5,50.38,0.35,2.25,3.67,0.21,0.2,0.27
3575.0,48.36,0.34,2.23,3.9,0.19,0.22,0.28
3575.5,45.11,0.33,2.22,4.22,0.16,0.24,0.28
3576.0,43.06,0.32,2.22,4.57,0.14,0.24,0.28
3576.5,42.11,0.31,2.27,4.84,0.13,0.18,0.25
3577.0,40.91,0.29,2.39,5.07,0.12,0.08,0.18
3577.5,39.56,0.24,2.46,5.27,0.11,0.05,0.14
3578.0,37.36,0.21,2.53,5.39,0.09,0.01,0.11
3581.0,29.1,0.18,2.53,4.28,0.01,0.03,0.11
3581.5,31.23,0.22,2.46,4.15,0.04,0.1,0.16
3582.0,35.28,0.25,2.39,4.09,0.08,0.12,0.19
3582.5,37.63,0.3,2.35,4.06,0.1,0.15,0.22
3583.0,39.02,0.34,2.32,4.08,0.11,0.14,0.24
3583.5,39.61,0.36,2.31,4.11,0.11,0.14,0.25
3584.0,40.18,0.37,2.32,4.15,0.12,0.13,0.25
3584.5,40.02,0.36,2.33,4.18,0.11,0.12,0.24
3585.0,39.66,0.34,2.34,4.14,0.11,0.13,0.23
3585.5,39.49,0.32,2.34,4.04,0.11,0.14,0.22
3586.0,39.62,0.31,2.32,3.91,0.11,0.16,0.24
3586.5,40.31,0.31,2.3,3.79,0.12,0.18,0.25
3587.0,42.51,0.31,2.3,3.69,0.14,0.17,0.24
3587.5,44.81,0.32,2.31,3.57,0.16,0.16,0.24
3588.0,47.37,0.33,2.3,3.45,0.19,0.16,0.25
3588.5,50.07,0.33,2.29,3.37,0.22,0.17,0.25
3589.0,51.71,0.34,2.29,3.28,0.23,0.16,0.26
3589.5,52.75,0.34,2.28,3.2,0.24,0.17,0.26
3590.0,53.34,0.33,2.27,3.13,0.24,0.19,0.26
3590.5,54.11,0.33,2.27,3.06,0.25,0.19,0.26
3591.0,54.95,0.33,2.27,2.99,0.26,0.19,0.26
3591.5,55.71,0.33,2.28,2.97,0.27,0.18,0.26
3592.0,56.37,0.34,2.28,2.94,0.27,0.17,0.26
3592.5,56.78,0.35,2.28,2.92,0.28,0.17,0.26
3593.0,56.78,0.35,2.29,2.88,0.28,0.16,0.26
3593.5,56.54,0.36,2.3,2.84,0.27,0.15,0.26
3594.0,56.12,0.37,2.3,2.79,0.27,0.14,0.26
3594.5,55.76,0.38,2.31,2.76,0.26,0.13,0.26
3595.0,55.91,0.39,2.3,2.73,0.26,0.14,0.27
3595.5,56.85,0.38,2.3,2.72,0.28,0.14,0.26
3596.0,58.46,0.38,2.3,2.72,0.29,0.14,0.26
3596.5,60.09,0.37,2.32,2.72,0.31,0.13,0.25
3597.0,61.31,0.36,2.33,2.71,0.32,0.12,0.24
3597.5,62.35,0.36,2.34,2.7,0.33,0.11,0.24
3598.0,62.7,0.37,2.35,2.68,0.33,0.1,0.24
3598.5,62.19,0.37,2.35,2.65,0.32,0.1,0.24
3599.0,61.11,0.36,2.36,2.64,0.31,0.1,0.23
3599.5,59.43,0.35,2.35,2.62,0.3,0.11,0.23
3600.0,58.88,0.35,2.35,2.6,0.29,0.11,0.23
3600.5,59.39,0.35,2.35,2.59,0.3,0.11,0.23
3601.0,60.71,0.35,2.34,2.59,0.32,0.12,0.24
3601.5,62.06,0.36,2.33,2.6,0.33,0.12,0.24
3602.0,63.33,0.37,2.32,2.62,0.34,0.13,0.25
3602.5,64.51,0.38,2.31,2.64,0.35,0.13,0.26
3603.0,65.68,0.38,2.31,2.67,0.36,0.13,0.26
3603.5,66.93,0.38,2.31,2.67,0.38,0.13,0.26
3604.0,67.44,0.37,2.31,2.63,0.38,0.14,0.26
3604.5,67.02,0.37,2.34,2.55,0.37,0.11,0.24
3605.0,66.35,0.36,2.36,2.43,0.36,0.09,0.23
3605.5,65.83,0.36,2.36,2.31,0.36,0.1,0.23
3606.0,65.32,0.35,2.35,2.21,0.36,0.11,0.23
3606.5,64.94,0.34,2.33,2.15,0.35,0.13,0.24
3607.0,64.73,0.33,2.3,2.13,0.35,0.17,0.25
3607.5,64.44,0.32,2.26,2.13,0.35,0.22,0.27
3608.0,64.14,0.32,2.22,2.17,0.34,0.24,0.28
3608.5,64.23,0.31,2.18,2.22,0.35,0.28,0.3
3609.0,64.03,0.31,2.15,2.29,0.34,0.31,0.31
3609.5,63.23,0.31,2.13,2.43,0.34,0.32,0.31
3610.0,62.13,0.32,2.11,2.55,0.32,0.33,0.32
3610.5,61.03,0.32,2.1,2.68,0.31,0.35,0.33
3611.0,59.88,0.33,2.09,2.84,0.3,0.34,0.34
3611.5,59.4,0.33,2.07,2.95,0.3,0.36,0.34
3612.0,59.87,0.34,2.03,2.94,0.3,0.4,0.37
3612.5,61.47,0.36,2.02,2.88,0.32,0.4,0.38
3613.0,64.05,0.39,2.02,2.78,0.35,0.37,0.38
3613.5,67.41,0.42,1.98,2.67,0.38,0.39,0.41
3614.0,70.74,0.45,1.89,2.54,0.42,0.48,0.46
3614.5,71.7,0.47,1.77,2.41,0.42,0.6,0.53
3615.0,70.98,0.48,1.75,2.28,0.41,0.58,0.53
3615.5,69.77,0.49,1.81,2.2,0.4,0.52,0.5
3616.0,69.54,0.48,1.95,2.15,0.4,0.35,0.42
3616.5,70.16,0.47,2.16,2.13,0.4,0.18,0.33
3617.0,71.3,0.44,2.29,2.17,0.42,0.1,0.27
3617.5,72.9,0.42,2.34,2.23,0.43,0.06,0.25
3618.0,74.67,0.41,2.37,2.33,0.45,0.06,0.24
3618.5,75.83,0.39,2.37,2.43,0.46,0.08,0.23
3619.0,74.86,0.36,2.36,2.52,0.45,0.1,0.24
3619.5,71.51,0.34,2.33,2.58,0.41,0.14,0.24
3620.0,67.21,0.32,2.3,2.62,0.36,0.17,0.25
3620.5,62.68,0.3,2.28,2.63,0.33,0.19,0.25
3621.0,59.95,0.28,2.27,2.63,0.3,0.21,0.24
3621.5,56.79,0.27,2.26,2.62,0.27,0.22,0.25
3622.0,55.21,0.26,2.26,2.61,0.25,0.23,0.24
3622.5,54.35,0.25,2.26,2.6,0.25,0.23,0.24
3623.0,54.15,0.26,2.26,2.59,0.25,0.23,0.24
3623.5,54.03,0.26,2.25,2.57,0.25,0.24,0.25
3624.0,54.02,0.27,2.25,2.55,0.25,0.23,0.25
3624.5,54.52,0.28,2.25,2.53,0.25,0.23,0.25
3625.0,55.52,0.29,2.25,2.51,0.27,0.22,0.26
3625.5,56.97,0.29,2.24,2.49,0.28,0.24,0.26
3626.0,57.84,0.3,2.23,2.48,0.29,0.24,0.27
3626.5,57.49,0.3,2.24,2.47,0.28,0.23,0.26
3627.0,56.9,0.3,2.25,2.48,0.27,0.22,0.26
3627.5,56.3,0.29,2.24,2.48,0.27,0.23,0.26
3628.0,55.91,0.29,2.23,2.49,0.26,0.24,0.26
3628.5,55.73,0.29,2.24,2.5,0.26,0.23,0.26
3629.0,57.06,0.29,2.25,2.49,0.28,0.22,0.26
3629.5,58.71,0.3,2.26,2.49,0.3,0.21,0.26
3630.0,60.55,0.3,2.27,2.48,0.32,0.2,0.25
3630.5,63.38,0.3,2.28,2.46,0.34,0.19,0.25
3631.0,65.63,0.31,2.29,2.43,0.36,0.18,0.25
3631.5,68.16,0.32,2.3,2.39,0.39,0.16,0.24
3632.0,70.4,0.32,2.3,2.35,0.41,0.16,0.24
3632.5,72.44,0.33,2.3,2.31,0.43,0.16,0.25
3633.0,73.96,0.34,2.3,2.29,0.44,0.16,0.25
3633.5,75.2,0.34,2.3,2.26,0.45,0.16,0.25
3634.0,76.19,0.35,2.3,2.23,0.46,0.15,0.25
3634.5,76.83,0.36,2.3,2.2,0.47,0.15,0.26
3635.0,76.93,0.36,2.31,2.18,0.47,0.14,0.25
3635.5,76.54,0.36,2.32,2.16,0.47,0.13,0.25
3636.0,76.3,0.37,2.31,2.15,0.46,0.14,0.26
3636.5,76.67,0.37,2.3,2.16,0.47,0.14,0.26
3637.0,77.5,0.36,2.3,2.18,0.48,0.15,0.26
3637.5,78.13,0.36,2.3,2.23,0.49,0.15,0.26
3638.0,77.77,0.35,2.3,2.3,0.48,0.15,0.25
3638.5,76.42,0.34,2.31,2.35,0.47,0.15,0.25
3639.0,74.32,0.33,2.31,2.38,0.44,0.15,0.24
3639.5,72.98,0.32,2.33,2.4,0.44,0.14,0.23
3640.0,72.28,0.31,2.33,2.42,0.43,0.14,0.23
3640.5,71.43,0.31,2.33,2.45,0.42,0.14,0.23
3641.0,69.36,0.3,2.32,2.48,0.41,0.16,0.23
3641.5,67.06,0.28,2.31,2.51,0.39,0.17,0.23
3642.0,65.08,0.27,2.31,2.52,0.37,0.18,0.22
3642.5,63.58,0.26,2.3,2.5,0.36,0.19,0.23
3643.0,62.36,0.26,2.3,2.47,0.35,0.19,0.23
3643.5,61.4,0.26,2.3,2.45,0.34,0.19,0.23
3644.0,60.91,0.26,2.3,2.44,0.34,0.19,0.23
3644.5,60.66,0.27,2.3,2.44,0.34,0.19,0.23
3645.0,60.55,0.28,2.3,2.44,0.34,0.18,0.24
3645.5,60.17,0.3,2.29,2.45,0.33,0.18,0.24
3646.0,59.38,0.3,2.29,2.44,0.32,0.18,0.24
3646.5,59.15,0.3,2.28,2.41,0.32,0.19,0.25
3647.0,59.76,0.3,2.28,2.39,0.33,0.19,0.25
3647.5,60.52,0.3,2.28,2.37,0.34,0.19,0.25
3648.0,61.13,0.29,2.29,2.37,0.35,0.19,0.24
3648.5,61.71,0.28,2.3,2.37,0.35,0.18,0.23
3649.0,62.0,0.28,2.3,2.36,0.35,0.18,0.23
3649.5,62.43,0.28,2.29,2.34,0.36,0.19,0.24
3650.0,63.97,0.28,2.3,2.31,0.37,0.18,0.23
3650.5,66.02,0.29,2.29,2.28,0.4,0.19,0.24
3651.0,68.68,0.3,2.29,2.24,0.42,0.18,0.24
